,Date,AAPL,AMZN,GOOGL,JNJ,META,MSFT,NVDA,TSLA,UNH
45,2015-03-10,27.770116806030273,18.475500106811523,27.825620651245117,74.8081283569336,77.18621826171875,36.208499908447266,0.554063081741333,12.687999725341797,96.1819839477539
46,2015-03-11,27.263816833496097,18.318500518798828,27.618860244750977,73.89869689941406,77.20612335205078,36.16543960571289,0.5511723160743713,12.916000366210938,96.72686767578124
47,2015-03-12,27.756731033325195,18.711999893188477,27.891225814819336,75.03363800048828,78.55974578857422,35.33839416503906,0.5461134314537048,12.73799991607666,98.58039093017578
48,2015-03-13,27.56491470336914,18.52899932861328,27.48516273498535,74.56764221191406,77.68388366699219,35.64852523803711,0.5468359589576721,12.57866668701172,98.89789581298828
49,2015-03-16,27.868242263793945,18.667499542236328,27.914587020874023,75.95809173583984,77.70377349853516,35.80360794067383,0.5533404350280762,13.046667098999023,101.70394134521484
50,2015-03-17,28.334392547607425,18.59600067138672,27.71428871154785,75.07875061035156,78.98772430419922,35.92422103881836,0.5600854158401489,12.982000350952148,100.91448211669922
51,2015-03-18,28.653331756591797,18.756999969482425,28.139238357543945,76.25877380371094,80.53047180175781,36.61338806152344,0.5509313941001892,13.380666732788086,102.93964385986328
52,2015-03-19,28.43698501586914,18.66200065612793,28.015480041503903,76.43164825439453,82.3618392944336,36.4324951171875,0.5593627691268921,13.043333053588867,103.62612915039062
53,2015-03-20,28.080127716064453,18.92449951171875,28.079099655151367,76.96527099609375,83.40691375732422,36.94076919555664,0.5653852820396423,13.20533275604248,102.23599243164062
54,2015-03-23,28.372304916381836,18.75550079345703,28.0999755859375,77.40120697021484,84.03395080566406,36.92354202270508,0.5470770001411438,13.308667182922363,102.1501922607422
55,2015-03-24,28.25633430480957,18.704500198364254,28.70484733581543,76.63455963134766,84.9098129272461,36.95799255371094,0.5396091341972351,13.447999954223633,101.3607177734375
56,2015-03-25,27.518085479736328,18.54800033569336,28.180988311767575,75.41695404052734,82.5310287475586,35.717464447021484,0.5068472027778625,12.953332901000977,100.00489044189452
57,2015-03-26,27.709890365600582,18.36750030517578,28.01399040222168,75.26665496826172,82.62061309814453,35.50208282470703,0.505160927772522,12.694000244140623,99.75601196289062
58,2015-03-27,27.48908805847168,18.527999877929688,27.711305618286133,75.41695404052734,82.90924835205078,35.295318603515625,0.5150377154350281,12.333333015441896,101.2663116455078
59,2015-03-30,28.184959411621097,18.72949981689453,27.889734268188477,76.32643127441406,82.8097152709961,35.28670120239258,0.5172060132026672,12.704667091369627,103.8320770263672
60,2015-03-31,27.752269744873047,18.604999542236328,27.56965446472168,75.61237335205078,81.83432006835938,35.02825164794922,0.5041974186897278,12.584667205810549,101.506591796875
61,2015-04-01,27.71212387084961,18.51300048828125,27.31070899963379,74.52253723144531,81.28690338134766,35.0799446105957,0.50612473487854,12.505999565124512,100.78578186035156
62,2015-04-02,27.95076560974121,18.612499237060547,26.904146194458008,74.89082336425781,81.17740631103516,34.70950698852539,0.5073292851448059,12.733332633972168,100.7085418701172
63,2015-04-06,28.403539657592773,18.85199928283691,27.03536033630371,74.53005981445312,82.05328369140625,35.79498291015625,0.5220237374305725,13.539999961853027,101.00030517578124
64,2015-04-07,28.104665756225582,18.72050094604492,27.08058738708496,75.23655700683594,81.933837890625,35.77774429321289,0.5266007781028748,13.550000190734863,100.699951171875
65,2015-04-08,28.01321792602539,19.059999465942383,27.278400421142575,75.28165435791016,81.89403533935547,35.68299102783203,0.5304549932479858,13.844667434692385,101.4207763671875
66,2015-04-09,28.227331161499023,19.177000045776367,27.23764419555664,76.16104125976562,81.7845458984375,35.73468017578125,0.5427408814430237,14.005999565124512,101.72969818115234
67,2015-04-10,28.34777069091797,19.13249969482422,27.263492584228516,76.70970916748047,81.65516662597656,35.94144821166992,0.5482814311981201,14.0600004196167,102.11585998535156
68,2015-04-13,28.292015075683594,19.118000030517575,27.268461227416992,75.57478332519531,82.62061309814453,35.97589111328125,0.5432226657867432,13.985333442687988,102.43335723876952
69,2015-04-14,28.169342041015625,19.25550079345703,26.828102111816406,75.55223083496094,83.12821197509766,35.88113784790039,0.5386455655097961,13.830666542053224,102.90530395507812
70,2015-04-15,28.276403427124023,19.17250061035156,26.890727996826172,75.61237335205078,82.322021484375,36.40665054321289,0.5451497435569763,13.85533332824707,100.6742172241211
71,2015-04-16,28.140350341796875,19.302000045776367,27.013988494873047,75.00357818603516,81.92389678955078,36.320499420166016,0.5417772531509399,13.779999732971191,104.34695434570312
72,2015-04-17,27.823640823364254,18.777999877929688,26.478200912475582,74.84573364257812,80.40106964111328,35.855281829833984,0.5347911715507507,13.78600025177002,101.8670425415039
73,2015-04-20,28.459293365478516,19.475500106811523,27.064186096191406,75.3192367553711,82.70023345947266,36.966609954833984,0.5321413278579712,13.684666633605955,101.75546264648438
74,2015-04-21,28.305395126342773,19.55900001525879,26.984167098999023,75.38690185546875,83.22775268554688,36.734012603759766,0.5314186215400696,13.96066665649414,102.35614013671876
75,2015-04-22,28.68678092956543,19.489999771118164,27.29530143737793,75.48460388183594,84.23300170898438,37.03553009033203,0.5374411344528198,14.629332542419434,101.09468841552734
76,2015-04-23,28.920970916748047,19.499500274658203,27.706832885742188,75.50715637207031,82.02342224121094,37.33705139160156,0.5352733135223389,14.57333278656006,101.4808349609375
77,2015-04-24,29.057025909423828,22.2549991607666,28.51200294494629,75.97315979003906,81.14755249023438,41.23960494995117,0.5306961536407471,14.562000274658203,101.84983825683594
78,2015-04-27,29.585615158081055,21.92799949645996,28.137252807617188,75.59732818603516,81.52577209472656,41.37744903564453,0.5347911715507507,15.436667442321776,99.74742126464844
79,2015-04-28,29.119470596313477,21.465499877929688,28.05027198791504,75.71762084960938,80.3015365600586,42.35094451904297,0.5374411344528198,15.36533260345459,100.9059066772461
80,2015-04-29,28.69124984741211,21.4685001373291,27.90216064453125,75.45454406738281,80.092529296875,42.26478958129883,0.5333459377288818,15.49666690826416,97.49061584472656
81,2015-04-30,27.912860870361328,21.089000701904297,27.274921417236328,74.56010437011719,78.40049743652344,41.902957916259766,0.5347911715507507,15.06999969482422,95.59417724609376
82,2015-05-01,28.76039123535156,21.14349937438965,27.39371109008789,75.25910949707031,78.61946105957031,41.92018508911133,0.5480406880378723,15.0686674118042,97.1387939453125
83,2015-05-04,28.70463180541992,21.152000427246097,27.477210998535156,75.4244613647461,78.4403076171875,41.55836868286133,0.5446681976318359,15.36733341217041,98.3058090209961
84,2015-05-05,28.05783462524414,21.059499740600582,26.990129470825195,74.78559875488281,77.19617462158203,41.00701141357422,0.5306961536407471,15.529999732971191,97.28466033935548
85,2015-05-06,27.881629943847656,20.954999923706055,26.594501495361328,74.53755187988281,77.733642578125,39.86985778808594,0.5323823690414429,15.362000465393066,97.38760375976562
86,2015-05-07,28.05409049987793,21.3439998626709,26.940427780151367,74.90586853027344,78.06208801269531,40.231658935546875,0.5417772531509399,15.786666870117188,98.47744750976562
87,2015-05-08,28.5826473236084,21.684499740600582,27.283870697021484,76.26628875732422,78.14171600341797,41.136226654052734,0.5017883777618408,15.77400016784668,99.26691436767578
88,2015-05-11,28.291492462158203,21.642499923706055,27.126314163208008,75.93556213378906,77.6440658569336,40.808868408203125,0.4969703257083893,15.965999603271484,98.48600006103516
89,2015-05-12,28.190704345703125,21.551000595092773,26.775917053222656,75.51469421386719,77.09664916992188,40.7916374206543,0.5017883777618408,16.31599998474121,98.3744659423828
90,2015-05-13,28.222064971923828,21.3435001373291,26.813690185546875,75.57478332519531,78.0720443725586,41.03284454345703,0.5046790838241577,16.211999893188477,99.42134857177734
91,2015-05-14,28.880523681640625,21.61400032043457,27.296295166015625,76.5368881225586,80.98829650878906,41.97188949584961,0.5128695368766785,16.273332595825195,101.71253967285156
92,2015-05-15,28.840208053588867,21.299999237060547,27.16160011291504,76.89013671875,80.0427474975586,41.61005401611328,0.5131106376647949,16.589332580566406,102.3990249633789
93,2015-05-18,29.15824508666992,21.261999130249023,27.170551300048828,77.73194122314453,80.50059509277344,41.36022186279297,0.5123876333236694,16.583332061767578,102.80233001708984
94,2015-05-19,29.131364822387695,21.08550071716309,27.300270080566406,78.13780975341797,80.25176239013672,41.25616455078125,0.5091932415962219,16.47599983215332,103.4459457397461
95,2015-05-20,29.12912368774414,21.19300079345703,27.46080780029297,77.86721801757812,80.17215728759766,41.25616455078125,0.5091932415962219,16.290000915527344,104.03804779052734
96,2015-05-21,29.427003860473633,21.581499099731445,27.674524307250977,77.54167175292969,80.10247802734375,41.11743927001953,0.5055630803108215,16.374666213989258,103.3686981201172
97,2015-05-22,29.6845645904541,21.381500244140625,27.56070899963379,76.73158264160156,80.16220092773438,40.666561126708984,0.504837155342102,16.51533317565918,102.62210845947266
98,2015-05-26,29.030582427978516,21.273500442504883,27.196393966674805,76.33031463623047,78.95787811279297,40.397743225097656,0.5016908049583435,16.497333526611328,101.46367645263672
99,2015-05-27,29.572580337524418,21.570999145507812,27.54728889465332,76.56501770019531,80.17215728759766,41.28218460083008,0.5285542607307434,16.495332717895508,102.50199127197266
100,2015-05-28,29.514347076416016,21.328500747680664,27.54380798339844,76.58015441894531,79.7740249633789,41.14344787597656,0.5358147025108337,16.76333236694336,102.64788055419922
101,2015-05-29,29.17839813232422,21.46150016784668,27.103450775146484,75.81551361083984,78.81852722167969,40.63185501098633,0.5355726480484009,16.719999313354492,103.15418243408205
102,2015-06-01,29.23662567138672,21.54599952697754,27.296794891357425,75.73978424072266,79.91336059570312,40.95268249511719,0.5416229367256165,16.6299991607666,102.85385131835938
103,2015-06-02,29.106725692749023,21.54949951171875,27.532377243041992,75.69435119628906,80.06266784667969,40.68388366699219,0.5309745073318481,16.55666732788086,101.04319763183594
104,2015-06-03,29.142562866210938,21.829500198364254,27.598979949951172,75.77765655517578,82.05328369140625,40.6231803894043,0.5251659750938416,16.599332809448242,101.5580825805664
105,2015-06-04,28.972349166870117,21.538999557495117,27.42005157470703,75.12653350830078,81.66510772705078,40.19831466674805,0.5346046686172485,16.39466667175293,100.09927368164062
106,2015-06-05,28.81333351135254,21.34749984741211,27.31269645690918,74.6419906616211,81.75469207763672,40.00754928588867,0.5387188792228699,16.609333038330078,99.99629974365234
107,2015-06-08,28.62295913696289,21.174999237060547,27.011999130249023,74.16502380371094,80.29158782958984,39.652042388916016,0.5263760089874268,17.086000442504883,100.3223876953125
108,2015-06-09,28.53784942626953,21.27400016784668,26.946393966674805,74.35430145263672,80.29158782958984,39.58268737792969,0.5290382504463196,17.066667556762695,100.39104461669922
109,2015-06-10,28.864845275878903,21.53849983215332,27.465282440185547,74.8615493774414,81.77459716796875,40.41509246826172,0.5195999145507812,16.713333129882812,101.72969818115234
110,2015-06-11,28.799894332885746,21.648500442504883,27.338045120239254,75.13409423828125,81.44615173339844,40.26768493652344,0.5251659750938416,16.76066780090332,102.82414245605467
111,2015-06-12,28.481863021850582,21.496000289916992,27.21031188964844,74.46028900146484,81.14755249023438,39.86015701293945,0.5108873248100281,16.71266746520996,101.3849868774414
112,2015-06-15,28.425874710083008,21.183500289916992,26.988142013549805,73.80918884277344,80.3313980102539,39.435272216796875,0.5099194049835205,16.691999435424805,102.53113555908205
113,2015-06-16,28.57816505432129,21.363000869750977,27.08108711242676,74.46786499023438,80.67975616455078,39.738765716552734,0.5162114500999451,16.874666213989258,104.74586486816406
114,2015-06-17,28.510974884033203,21.39049911499023,27.167070388793945,74.74801635742188,81.40634155273438,39.86015701293945,0.5222620368003845,17.360666275024414,103.18606567382812
115,2015-06-18,28.64087677001953,21.969499588012695,27.643213272094727,75.9820556640625,82.52108001708984,40.51047134399414,0.5309745073318481,17.459333419799805,104.1770477294922
116,2015-06-19,28.354202270507812,21.746000289916992,27.709814071655273,75.60352325439453,82.12296295166016,39.972877502441406,0.5292804837226868,17.500667572021484,103.69448852539062
117,2015-06-22,28.58041000366211,21.81450080871582,27.817169189453125,75.77765655517578,84.34249114990234,40.08559036254883,0.5271021127700806,17.319332122802734,103.62554168701172
118,2015-06-23,28.45050621032715,22.29949951171875,28.00156593322754,75.54293060302734,87.46775817871094,39.808135986328125,0.5135495662689209,17.844667434692383,105.77130889892578
119,2015-06-24,28.6923885345459,22.04199981689453,27.761999130249023,75.20222473144531,88.44316101074219,39.574012756347656,0.5084673762321472,17.67799949645996,102.6948699951172
120,2015-06-25,28.555767059326172,22.0049991607666,27.731185913085938,75.04327392578125,87.56729888916016,39.58268737792969,0.5123392343521118,17.91933250427246,105.4179916381836
121,2015-06-26,28.387798309326172,21.905000686645508,27.48814392089844,75.43695068359375,87.59715270996094,39.24451446533203,0.5019329786300659,17.805999755859375,106.21082305908205
122,2015-06-29,27.89059066772461,21.493000030517575,26.90116500854492,73.95304107666016,85.39752960205078,38.47280502319336,0.4869282245635986,17.468000411987305,104.4355926513672
123,2015-06-30,28.092161178588867,21.704500198364254,26.841026306152344,73.7864761352539,85.36766052246094,38.28205490112305,0.4866862297058105,17.884000778198242,105.13360595703124
124,2015-07-01,28.354202270507812,21.86949920654297,27.003053665161133,74.55113983154297,86.5023193359375,38.54217147827149,0.4937043190002441,17.94333267211914,106.32282257080078
125,2015-07-02,28.3183650970459,21.885499954223633,27.20384979248047,74.52845764160156,86.88053894042969,38.498836517333984,0.4941886365413666,18.667999267578125,104.96986389160156
126,2015-07-06,28.219825744628903,21.802000045776367,27.118362426757812,74.34676361083984,87.13932037353516,38.49013900756836,0.4881384074687958,18.64800071716309,105.27149963378906
127,2015-07-07,28.150390625,21.836000442504883,27.337547302246097,74.89183044433594,86.81085968017578,38.412113189697266,0.478941798210144,17.858667373657227,104.01333618164062
128,2015-07-08,27.45161819458008,21.48500061035156,26.92353057861328,74.02117156982422,85.24822998046875,38.360084533691406,0.4755536019802093,16.997333526611328,102.35877990722656
129,2015-07-09,26.891695022583008,21.719499588012695,27.07015037536621,74.4981689453125,85.47714233398438,38.60287857055664,0.4697453379631042,17.19466781616211,102.8413543701172
130,2015-07-10,27.61063766479492,22.175500869750977,27.639732360839844,75.35366821289062,87.53742980957031,38.680908203125,0.4779737591743469,17.27666664123535,105.26287841796876
131,2015-07-13,28.143674850463867,22.778499603271484,28.416078567504883,75.9139175415039,89.67735290527344,39.487300872802734,0.481119841337204,17.477333068847656,105.5213851928711
132,2015-07-14,28.132478713989254,23.278499603271484,29.034868240356445,75.54293060302734,89.25931549072266,39.55667495727539,0.4813618957996368,17.709999084472656,107.71886444091795
133,2015-07-15,28.40347671508789,23.059499740600582,29.02393341064453,76.0274887084961,89.33895111083984,39.67805862426758,0.4779737591743469,17.542667388916016,108.45996856689452
134,2015-07-16,28.7819766998291,23.77400016784668,29.909622192382812,76.54987335205078,90.42383575439452,40.45844650268555,0.4886223375797272,17.778667449951172,107.65853118896484
135,2015-07-17,29.030582427978516,24.15049934387207,34.772457122802734,75.77007293701172,94.52450561523438,40.42375946044922,0.4857181906700134,18.310667037963867,106.72785186767578
136,2015-07-20,29.579307556152344,24.405000686645508,34.43547439575195,75.9896469116211,97.45072174072266,40.68388366699219,0.4767637252807617,18.817333221435547,105.69375610351562
137,2015-07-21,29.283662796020508,24.399999618530273,34.56023025512695,75.96692657470703,97.928466796875,40.996036529541016,0.478941798210144,17.784666061401367,104.15121459960938
138,2015-07-22,28.04513168334961,24.41349983215332,34.54780578613281,75.84577178955078,96.58480072021484,39.487300872802734,0.4697453379631042,17.857999801635742,103.935791015625
139,2015-07-23,28.031694412231445,24.108999252319336,33.53537368774414,75.86092376708984,94.99229431152344,39.98155212402344,0.4755536019802093,17.81333351135254,102.83274841308594
140,2015-07-24,27.883869171142575,26.47100067138672,32.5433235168457,75.06597137451172,96.49520874023438,39.83414459228515,0.4699874222278595,17.694000244140625,101.63489532470705
141,2015-07-27,27.496402740478516,26.570499420166016,32.717281341552734,74.40731811523438,93.7282485961914,39.32255172729492,0.467325210571289,16.867332458496094,101.58318328857422
142,2015-07-28,27.63302993774414,26.30150032043457,32.7863655090332,74.96753692626953,94.8429946899414,39.31388473510742,0.477489709854126,17.654666900634766,104.719970703125
143,2015-07-29,27.545690536499023,26.450000762939453,32.87434005737305,75.50508117675781,96.5350341796875,40.13763427734375,0.4832979440689087,17.58799934387207,104.719970703125
144,2015-07-30,27.406822204589844,26.83799934387207,33.0299072265625,75.5883560180664,94.7633819580078,40.649208068847656,0.4845080971717834,17.785999298095703,103.8927001953125
145,2015-07-31,27.167179107666016,26.8075008392334,32.679012298583984,75.86848449707031,93.56900787353516,40.49311828613281,0.4828139543533325,17.74333381652832,104.61654663085938
146,2015-08-03,26.526636123657227,26.75149917602539,33.03785705566406,75.72464752197266,93.6983871459961,40.588504791259766,0.4910423755645752,17.332666397094727,104.1770477294922
147,2015-08-04,25.67555809020996,26.594999313354492,32.866886138916016,75.55806732177734,93.61878204345705,41.22148895263672,0.4929784536361694,17.75200080871582,104.13394927978516
148,2015-08-05,25.84577178955078,26.850500106811523,33.46380615234375,76.10317993164062,95.98761749267578,41.25616455078125,0.4980605840682983,18.0086669921875,106.7881851196289
149,2015-08-06,25.90201759338379,26.472999572753903,33.307743072509766,75.00537872314453,94.67379760742188,40.42375946044922,0.4949146807193756,16.408666610717773,105.16808319091795
150,2015-08-07,25.989761352539062,26.131000518798828,33.02145767211914,74.8388442993164,93.85765838623048,40.52781295776367,0.5561437606811523,16.167333602905273,104.9784927368164
151,2015-08-10,26.934680938720703,26.200000762939453,32.95933151245117,75.55049896240234,93.7083511352539,41.03939437866211,0.5755043625831604,16.076000213623047,105.54727172851562
152,2015-08-11,25.533050537109375,26.37299919128418,34.309234619140625,74.95997619628906,93.18084716796876,40.241676330566406,0.5726003646850586,15.824666976928713,105.35765838623048
153,2015-08-12,25.926761627197266,26.295499801635746,34.36738967895508,74.73284149169922,93.7481689453125,40.52781295776367,0.5740524530410767,15.878000259399414,104.44422912597656
154,2015-08-13,25.906513214111328,26.482999801635746,34.12086486816406,74.55872344970703,92.99172973632812,40.5191535949707,0.5692121386528015,16.167333602905273,103.85823822021484
155,2015-08-14,26.08875274658203,26.576000213623047,34.26301193237305,74.80857849121094,93.97708892822266,40.75324630737305,0.5696962475776672,16.209999084472656,104.28910064697266
156,2015-08-17,26.358728408813477,26.76099967956543,34.498600006103516,75.61109924316406,93.48939514160156,41.03071212768555,0.5660662055015564,16.999332427978516,106.70201110839844
157,2015-08-18,26.210241317749023,26.750999450683594,34.231204986572266,75.23252868652344,94.72356414794922,41.257667541503906,0.5609139204025269,17.381332397460938,108.14974975585938
158,2015-08-19,25.875015258789062,26.645999908447266,34.4951171875,75.18708038330078,94.86290740966795,40.68159866333008,0.5587265491485596,17.016666412353516,106.18495178222656
159,2015-08-20,25.344064712524418,25.788999557495117,33.77146530151367,74.7934341430664,90.13519287109376,39.85244369506836,0.5385549664497375,16.14533233642578,103.2291488647461
160,2015-08-21,23.79395294189453,24.723499298095703,32.00952911376953,72.90147399902344,85.65629577636719,37.59185791015625,0.521786093711853,15.38466739654541,100.20440673828124
161,2015-08-24,23.199996948242188,23.168500900268555,30.721254348754883,70.81114196777344,81.70491790771484,36.37865447998047,0.5033158659934998,14.591333389282228,95.16312408447266
162,2015-08-25,23.339487075805664,23.318500518798828,30.440935134887695,69.21672821044922,82.61064910888672,35.322566986083984,0.4928654432296753,14.66866683959961,94.7753677368164
163,2015-08-26,24.678117752075195,25.03849983215332,32.79034423828125,72.55817413330078,86.781005859375,37.27764892578125,0.5300489068031311,14.989333152770996,97.77426147460938
164,2015-08-27,25.40481758117676,25.918500900268555,33.198890686035156,73.40494537353516,89.30909729003906,38.31629180908203,0.5499775409698486,16.19933319091797,101.4884033203125
165,2015-08-28,25.48805046081543,25.90049934387207,32.787864685058594,72.60394287109375,90.58308410644533,38.34248352050781,0.5524078607559204,16.565332412719727,101.0661392211914
166,2015-08-31,25.368810653686523,25.644500732421875,32.19789505004883,71.69609069824219,89.01049041748047,37.984622955322266,0.5463319420814514,16.604000091552734,99.70458221435548
167,2015-09-01,24.234907150268555,24.82699966430664,31.290340423583984,70.25424194335938,86.82081604003906,36.50084686279297,0.5239734053611755,15.908666610717772,97.05900573730467
168,2015-09-02,25.274320602416992,25.52750015258789,32.05326461791992,71.21548461914062,89.46833801269531,37.84497833251953,0.5397703051567078,16.512666702270508,98.43783569335938
169,2015-09-03,24.83111000061035,25.236000061035156,31.66261100769043,70.67383575439453,87.73649597167969,37.96717071533203,0.5412283539772034,16.3713321685791,98.23101043701172
