Price,Close,High,Low,Open,Volume
Ticker,JAZZ,JAZZ,JAZZ,JAZZ,JAZZ
Date,,,,,
2023-04-19,145.10000610351562,145.41000366210938,142.5,142.92999267578125,243900
2023-04-20,144.94000244140625,145.33999633789062,143.24000549316406,144.4199981689453,251200
2023-04-21,145.35000610351562,146.63999938964844,144.72000122070312,145.94000244140625,218100
2023-04-24,144.47999572753906,145.58999633789062,143.52000427246094,145.39999389648438,227400
2023-04-25,141.17999267578125,145.55999755859375,140.99000549316406,144.0,468400
2023-04-26,137.92999267578125,141.13999938964844,137.75999450683594,140.7100067138672,527400
2023-04-27,139.0399932861328,140.5399932861328,136.86000061035156,138.39999389648438,654300
2023-04-28,140.47000122070312,141.02999877929688,138.6699981689453,138.74000549316406,393100
2023-05-01,141.3699951171875,143.1999969482422,140.25999450683594,140.85000610351562,328500
2023-05-02,137.0399932861328,141.7100067138672,136.50999450683594,140.6699981689453,441900
2023-05-03,136.6300048828125,138.8000030517578,136.4600067138672,138.1300048828125,389000
2023-05-04,136.88999938964844,137.72999572753906,135.00999450683594,136.24000549316406,462200
2023-05-05,139.39999389648438,139.77000427246094,137.47999572753906,138.1199951171875,357300
2023-05-08,138.67999267578125,140.47999572753906,137.25999450683594,139.63999938964844,451900
2023-05-09,135.42999267578125,138.3699951171875,135.33999633789062,138.17999267578125,657900
2023-05-10,136.52999877929688,137.47999572753906,133.83999633789062,136.2899932861328,723200
2023-05-11,137.08999633789062,140.8800048828125,136.25,137.0,920200
2023-05-12,135.72000122070312,137.85000610351562,133.82000732421875,137.19000244140625,443500
2023-05-15,134.67999267578125,136.5399932861328,133.77000427246094,135.1999969482422,445900
2023-05-16,131.02999877929688,134.22000122070312,130.6699981689453,134.22000122070312,702100
2023-05-17,132.16000366210938,132.25,129.74000549316406,131.22000122070312,514100
2023-05-18,131.75,132.1699981689453,129.52000427246094,132.1699981689453,439500
2023-05-19,134.27000427246094,134.9499969482422,132.36000061035156,132.61000061035156,703600
2023-05-22,132.92999267578125,135.42999267578125,132.47999572753906,134.36000061035156,450200
2023-05-23,130.3800048828125,133.8699951171875,130.25999450683594,133.00999450683594,375000
2023-05-24,129.11000061035156,130.6999969482422,128.6199951171875,130.07000732421875,336900
2023-05-25,127.55000305175781,128.0399932861328,125.3499984741211,127.81999969482422,473600
2023-05-26,125.9000015258789,127.79000091552734,125.77999877929688,127.13999938964844,623400
2023-05-30,126.83999633789062,127.4800033569336,125.38999938964844,125.48999786376953,712400
2023-05-31,128.16000366210938,129.99000549316406,125.80999755859375,126.7300033569336,1884700
2023-06-01,129.1199951171875,129.13999938964844,126.0,128.16000366210938,929900
2023-06-02,128.33999633789062,130.75999450683594,127.58999633789062,129.66000366210938,622300
2023-06-05,129.72999572753906,129.89999389648438,126.61000061035156,127.63999938964844,520800
2023-06-06,128.91000366210938,131.0500030517578,128.25999450683594,130.0,568600
2023-06-07,128.52000427246094,129.0,127.41999816894531,129.0,501100
2023-06-08,127.58999633789062,129.9600067138672,127.41999816894531,128.00999450683594,397600
2023-06-09,127.0999984741211,128.6999969482422,126.5999984741211,127.29000091552734,423900
2023-06-12,125.61000061035156,127.41000366210938,125.47000122070312,126.16999816894531,448600
2023-06-13,127.05000305175781,128.00999450683594,124.58000183105469,125.58999633789062,904300
2023-06-14,126.55000305175781,128.5,125.2699966430664,127.41000366210938,426600
2023-06-15,128.92999267578125,129.07000732421875,126.30999755859375,126.69000244140625,421600
2023-06-16,128.6999969482422,129.82000732421875,127.12000274658203,129.39999389648438,938200
2023-06-20,128.0500030517578,128.97999572753906,126.52999877929688,127.94999694824219,476700
2023-06-21,128.27000427246094,129.07000732421875,127.6500015258789,128.25,533900
2023-06-22,127.77999877929688,128.69000244140625,126.7300033569336,127.68000030517578,419800
2023-06-23,124.86000061035156,126.95999908447266,124.12000274658203,126.54000091552734,1992600
2023-06-26,125.08000183105469,126.0,124.26000213623047,124.58999633789062,542600
2023-06-27,123.3499984741211,124.91999816894531,122.45999908447266,124.81999969482422,953600
2023-06-28,122.5,123.69999694824219,121.66999816894531,123.66999816894531,771100
2023-06-29,123.66999816894531,125.0,121.94000244140625,122.33999633789062,800700
2023-06-30,123.97000122070312,124.70999908447266,123.63999938964844,124.2699966430664,626700
2023-07-03,124.13999938964844,124.68000030517578,123.41999816894531,123.61000061035156,402900
2023-07-05,123.6500015258789,125.18000030517578,122.95999908447266,124.19999694824219,719400
2023-07-06,122.16999816894531,123.27999877929688,120.80999755859375,122.95999908447266,715200
2023-07-07,122.0,122.98999786376953,120.63999938964844,122.0199966430664,568300
2023-07-10,123.80999755859375,124.44000244140625,121.7300033569336,121.86000061035156,483500
2023-07-11,127.13999938964844,127.33000183105469,123.81999969482422,123.87999725341797,515100
2023-07-12,125.30000305175781,128.13999938964844,125.16999816894531,128.13999938964844,432300
2023-07-13,126.76000213623047,127.43000030517578,125.47000122070312,125.68000030517578,366600
2023-07-14,126.69000244140625,128.1300048828125,126.5199966430664,128.00999450683594,278800
2023-07-17,126.18000030517578,127.48999786376953,125.22000122070312,126.12000274658203,334700
2023-07-18,129.3699951171875,129.39999389648438,126.33000183105469,126.41999816894531,440200
2023-07-19,131.19000244140625,132.25999450683594,130.0,130.0,522100
2023-07-20,128.08999633789062,132.02999877929688,127.6500015258789,131.99000549316406,467100
2023-07-21,130.91000366210938,131.64999389648438,128.1699981689453,128.1699981689453,499100
2023-07-24,131.88999938964844,132.64999389648438,130.92999267578125,131.2899932861328,360500
2023-07-25,131.82000732421875,132.32000732421875,131.0399932861328,131.69000244140625,408800
2023-07-26,130.75999450683594,132.13999938964844,130.0399932861328,131.8000030517578,431900
2023-07-27,130.1699981689453,131.61000061035156,129.3300018310547,130.75999450683594,387000
2023-07-28,130.86000061035156,131.5399932861328,130.08999633789062,131.1300048828125,329500
2023-07-31,130.4199981689453,131.00999450683594,129.5500030517578,130.8699951171875,319800
2023-08-01,129.5399932861328,130.86000061035156,129.1999969482422,130.49000549316406,355500
2023-08-02,130.19000244140625,130.74000549316406,128.77999877929688,129.0,395700
2023-08-03,129.5500030517578,130.83999633789062,129.3000030517578,129.86000061035156,251300
2023-08-04,130.13999938964844,130.4600067138672,129.02000427246094,129.5399932861328,324200
2023-08-07,131.50999450683594,132.3000030517578,129.47000122070312,130.13999938964844,375000
2023-08-08,132.24000549316406,132.6199951171875,130.7100067138672,131.30999755859375,427900
2023-08-09,133.0,133.89999389648438,129.8000030517578,132.57000732421875,747600
2023-08-10,135.17999267578125,140.8000030517578,132.49000549316406,138.74000549316406,1028900
2023-08-11,139.35000610351562,140.0,134.25999450683594,134.77999877929688,894300
2023-08-14,140.0,140.32000732421875,134.5399932861328,138.16000366210938,686400
2023-08-15,139.99000549316406,140.1699981689453,137.77999877929688,139.66000366210938,509900
2023-08-16,138.05999755859375,140.30999755859375,137.97999572753906,139.1300048828125,514800
2023-08-17,137.9199981689453,139.4600067138672,137.69000244140625,138.33999633789062,425500
2023-08-18,138.47000122070312,139.00999450683594,136.75999450683594,137.0500030517578,314700
2023-08-21,138.58999633789062,139.6999969482422,138.41000366210938,138.52000427246094,459800
2023-08-22,140.19000244140625,141.35000610351562,138.75999450683594,138.77999877929688,530300
2023-08-23,139.17999267578125,141.02000427246094,139.0,140.89999389648438,316100
2023-08-24,138.77000427246094,140.64999389648438,138.0399932861328,138.55999755859375,426400
2023-08-25,141.25,141.75999450683594,139.07000732421875,139.44000244140625,498500
2023-08-28,142.10000610351562,142.58999633789062,141.11000061035156,141.6199951171875,413100
2023-08-29,143.7100067138672,143.85000610351562,142.07000732421875,142.07000732421875,475300
2023-08-30,145.30999755859375,145.75,143.30999755859375,143.99000549316406,613900
2023-08-31,143.36000061035156,146.6999969482422,143.19000244140625,145.77000427246094,839000
2023-09-01,143.75999450683594,144.5,143.08999633789062,144.25,403900
2023-09-05,138.94000244140625,143.32000732421875,138.8800048828125,143.32000732421875,543500
2023-09-06,136.55999755859375,139.22000122070312,136.17999267578125,139.0,486900
2023-09-07,135.72999572753906,136.89999389648438,135.38999938964844,136.89999389648438,482600
2023-09-08,136.39999389648438,137.05999755859375,135.8000030517578,135.8300018310547,357600
2023-09-11,136.4600067138672,137.57000732421875,135.82000732421875,136.27000427246094,339400
2023-09-12,135.72000122070312,136.85000610351562,134.82000732421875,136.3300018310547,428900
2023-09-13,134.1199951171875,135.52999877929688,133.27000427246094,135.1199951171875,394100
2023-09-14,133.82000732421875,135.44000244140625,133.3000030517578,135.17999267578125,382100
2023-09-15,132.49000549316406,134.50999450683594,132.0500030517578,133.36000061035156,1137500
2023-09-18,132.36000061035156,133.08999633789062,131.92999267578125,133.08999633789062,475500
2023-09-19,131.85000610351562,132.75,130.97000122070312,132.36000061035156,372800
2023-09-20,133.72999572753906,134.0,132.38999938964844,132.6199951171875,370900
2023-09-21,132.72999572753906,133.30999755859375,131.69000244140625,132.6199951171875,392300
2023-09-22,131.75,133.8800048828125,131.1199951171875,132.6999969482422,295200
2023-09-25,132.5,133.2100067138672,131.32000732421875,131.41000366210938,347500
2023-09-26,133.07000732421875,133.67999267578125,132.0500030517578,132.0500030517578,396500
2023-09-27,131.22999572753906,133.86000061035156,131.0399932861328,133.66000366210938,602100
2023-09-28,131.02999877929688,132.4199981689453,130.83999633789062,131.33999633789062,683600
2023-09-29,129.44000244140625,131.8000030517578,129.25,131.5399932861328,473300
2023-10-02,127.7300033569336,129.3800048828125,127.41000366210938,128.77000427246094,563700
2023-10-03,126.91000366210938,127.44000244140625,125.5999984741211,127.26000213623047,810400
2023-10-04,126.94999694824219,127.55000305175781,125.58999633789062,126.5999984741211,728800
2023-10-05,128.1999969482422,128.36000061035156,126.58999633789062,126.94000244140625,373500
2023-10-06,128.9199981689453,129.60000610351562,127.63999938964844,128.1999969482422,268300
2023-10-09,128.86000061035156,129.82000732421875,127.45999908447266,128.07000732421875,276100
2023-10-10,130.33999633789062,130.50999450683594,128.08999633789062,129.14999389648438,356500
2023-10-11,129.99000549316406,130.86000061035156,128.7899932861328,130.86000061035156,285100
2023-10-12,128.02000427246094,130.3300018310547,127.05000305175781,130.3300018310547,339000
2023-10-13,129.1199951171875,129.89999389648438,126.66000366210938,128.02000427246094,444700
2023-10-16,136.0,136.60000610351562,128.7100067138672,129.25,1417600
2023-10-17,132.72999572753906,135.97999572753906,132.50999450683594,134.7899932861328,660400
2023-10-18,132.5800018310547,133.63999938964844,131.6199951171875,131.75999450683594,368200
2023-10-19,132.02999877929688,135.9600067138672,128.25999450683594,132.0399932861328,1571000
2023-10-20,133.5500030517578,137.38999938964844,132.69000244140625,137.25,2813200
2023-10-23,128.58999633789062,131.82000732421875,128.2100067138672,131.6999969482422,1152000
2023-10-24,131.0500030517578,131.8800048828125,128.55999755859375,129.1999969482422,618200
2023-10-25,130.1199951171875,130.57000732421875,127.80999755859375,130.4199981689453,478100
2023-10-26,128.8800048828125,130.0,128.25999450683594,129.1699981689453,593600
2023-10-27,126.06999969482422,128.6199951171875,125.61000061035156,128.0,574100
2023-10-30,124.95999908447266,128.1199951171875,124.13999938964844,127.19999694824219,652400
2023-10-31,127.0199966430664,127.73999786376953,124.3499984741211,125.31999969482422,649100
2023-11-01,127.33999633789062,128.88999938964844,126.5199966430664,127.95999908447266,592300
2023-11-02,128.83999633789062,129.00999450683594,126.30000305175781,127.7300033569336,320500
2023-11-03,132.05999755859375,132.39999389648438,130.0,130.16000366210938,474400
2023-11-06,132.7899932861328,133.8000030517578,131.57000732421875,132.05999755859375,547300
2023-11-07,133.6699981689453,134.47999572753906,132.64999389648438,132.94000244140625,456500
2023-11-08,128.24000549316406,134.25999450683594,127.58999633789062,134.25999450683594,1330900
2023-11-09,116.5199966430664,129.22000122070312,116.31999969482422,128.5,1697300
2023-11-10,120.19999694824219,121.22000122070312,115.97000122070312,116.5199966430664,1134400
