Price,Close,High,Low,Open,Volume
Ticker,CL,CL,CL,CL,CL
Date,,,,,
2023-04-19,71.73853302001953,72.03274281618705,71.3019718200016,71.84292887661745,3629700
2023-04-20,72.93243408203125,73.02794393095537,71.85315894401337,71.96776784794856,7763200
2023-04-21,73.35266876220703,74.02124483302256,73.28581115512547,73.71560901680222,11708600
2023-04-24,74.38420104980469,74.44151278741079,73.33357816152626,73.33357816152626,5350900
2023-04-25,74.21226501464844,75.03366264289652,74.03079852952342,74.53700717059738,6437500
2023-04-26,73.23806762695312,74.1645284344303,73.1712100061524,73.69652508882528,4592000
2023-04-27,74.43195343017578,74.47015882309296,73.33357206634092,73.53414491395594,5652600
2023-04-28,76.21802520751953,77.83216132602246,75.52078946651021,75.52078946651021,9633400
2023-05-01,77.06806945800781,77.39280437672406,75.81686648659206,76.25621758734958,6111100
2023-05-02,77.22087860107422,77.42145144107978,76.65736547252526,77.17312732693956,5963300
2023-05-03,77.61248779296875,78.15690193514874,77.00121602936083,77.17313666830894,6380000
2023-05-04,77.16357421875,78.09003492351302,76.84838520409042,77.8703557441321,7441500
2023-05-05,76.97254943847656,77.36414924720906,76.73377120005925,76.98210260835465,5359300
2023-05-08,77.12535858154297,77.33548456340186,76.57139140881176,76.87702721326133,6564700
2023-05-09,77.02029418945312,77.55515501577653,76.93433753676497,77.38323442346797,3363500
2023-05-10,77.45965576171875,77.67933493788792,76.74332107720174,76.93434803189956,5094400
2023-05-11,77.96586608886719,78.00407148061497,77.27819089820731,77.7175419729067,3243300
2023-05-12,78.3001708984375,78.36702852033477,77.66023961806732,77.81306120350924,3483800
2023-05-15,77.44055938720703,78.40521821578422,77.19222798098049,78.21419854141517,4477100
2023-05-16,77.14447021484375,77.64113303242105,76.79108308492168,77.50741780159645,7159500
2023-05-17,76.8961410522461,77.43100194048299,76.54274665855638,77.1158129369435,3083000
2023-05-18,76.11295318603516,76.65736727511879,75.46347608967807,76.51409887547919,4043700
2023-05-19,76.34217834472656,76.44724135212586,75.80731742482729,76.2848738995755,3763300
2023-05-22,74.89041137695312,76.08430258788326,74.70893758107297,76.00789180151965,6066200
2023-05-23,73.58190155029297,74.80444494389948,73.58190155029297,74.77579272169518,5299300
2023-05-24,73.04705047607422,73.95440497377865,73.03749730507492,73.77293115946401,7584200
2023-05-25,72.8273696899414,73.1903100237884,72.14924030234259,72.8273696899414,6149900
2023-05-26,72.78915405273438,73.27626367755087,72.72229644046021,72.77960088328572,5750000
2023-05-30,71.5857162475586,72.47397162670731,71.31828577416911,72.09193225725598,4341300
2023-05-31,71.04129028320312,71.84358885650947,70.96488679421468,71.76717808058835,19133300
2023-06-01,71.53795623779297,71.89134334009378,71.28962484841428,71.54750940694335,4704100
2023-06-02,72.63633728027344,72.70319489025023,71.25141923513567,71.39468762420964,4755200
2023-06-05,72.8273696899414,73.55325764456963,72.41667078906502,72.41667078906502,4681300
2023-06-06,72.17788696289062,73.0947945410746,71.910456496787,72.93242708478793,5154500
2023-06-07,71.82447814941406,72.04415729508928,71.08904451498042,71.84358448569829,3879600
2023-06-08,72.3307113647461,72.35936358910148,71.70033328119173,71.89135296818363,3218800
2023-06-09,72.4357681274414,72.6458941582973,71.9486657325672,72.07282780219384,3186700
2023-06-12,72.32115173339844,72.86556580831663,71.80538988027595,72.7700559733532,3374700
2023-06-13,71.86268615722656,72.12057069794788,71.67166650900762,71.91044471274755,4121200
2023-06-14,72.03462219238281,72.41666885762561,71.62392330246027,71.85315567376638,2979000
2023-06-15,73.35266876220703,73.37176781268776,72.1110191599123,72.44530719532007,3947600
2023-06-16,74.28868103027344,74.53701242740321,73.62965079005463,73.62965079005463,7368900
2023-06-20,74.1358642578125,75.00501318810504,74.12631108868558,74.44150008747722,5232000
2023-06-21,74.1358642578125,74.44150008747722,73.75381764899835,74.14541014000645,3618100
2023-06-22,74.49880981445312,74.67073043627151,73.9734947791932,74.52746203693394,3939100
2023-06-23,73.64876556396484,74.81400461441368,73.58190794403421,74.81400461441368,10964300
2023-06-26,73.1998519897461,73.45773655313518,72.21608686977488,73.2094051590765,4236600
2023-06-27,72.3307113647461,73.18076135964772,72.22564835082036,72.98018850222604,7488500
2023-06-28,72.50263214111328,72.5312843655253,71.29918770727072,71.94866484603435,5100300
2023-06-29,73.12345123291016,73.29537186975914,71.76719247939823,72.06327518683044,4419100
2023-06-30,73.58190155029297,73.93529596032405,73.13299730393639,73.27626570189133,4781800
2023-07-03,73.67741394042969,73.96395074627155,73.08524127559224,73.20941062535942,2092200
2023-07-05,73.41952514648438,73.96393916277626,73.21895232858026,73.83022395084019,4796400
2023-07-06,73.4577407836914,73.62965411994075,72.85601495908453,73.0470419220286,3287700
2023-07-07,72.19698333740234,73.30491784093473,72.13967889305874,73.2667124490612,4420200
2023-07-10,72.4835205078125,73.07569315451447,72.18743782792824,72.38801067110145,3724900
