Price,Close,High,Low,Open,Volume
Ticker,ABBV,ABBV,ABBV,ABBV,ABBV
Date,,,,,
2023-04-19,149.49085998535156,149.70413619446305,146.99640702597503,147.13549712984062,4826900
2023-04-20,149.98231506347656,150.01013308137698,148.9066378728224,149.46301238038222,3808100
2023-04-21,150.60360717773438,151.32690393967974,150.24195879676168,150.77051528454425,4812100
2023-04-24,152.15219116210938,152.4118354046576,150.52940757140797,150.75196584339932,4728900
2023-04-25,152.91259765625,154.1180970556625,152.5324133379898,152.82914359733084,5506200
2023-04-26,150.03794860839844,151.39180595558057,148.8324493043718,150.8539673691825,5192000
2023-04-27,138.04791259765625,142.68443832901627,136.46222872128115,142.68443832901627,17063000
2023-04-28,140.13433837890625,140.38471471098228,136.7218624953547,137.213333053045,7123800
2023-05-01,142.5360565185547,143.46336151037534,139.85614565817505,139.87468157033456,5601000
2023-05-02,140.5979766845703,143.75082210954864,140.20851029051525,142.38768265558042,5135600
2023-05-03,138.40028381347656,140.49598820987853,137.6584369162241,140.08798585846472,6815300
2023-05-04,136.64767456054688,138.168454296893,135.7111015413665,138.168454296893,5694300
2023-05-05,137.26895141601562,138.52081876562698,136.44365057169094,137.74187184943176,4447700
2023-05-08,136.7311248779297,137.42660365569083,136.07274622539825,137.3802355739297,3689500
2023-05-09,136.1562042236328,137.66771600557163,135.63691565180292,136.69404285861444,4201600
2023-05-10,135.7760009765625,136.29528953012993,134.59831962501016,135.8687371395075,4127300
2023-05-11,135.93362426757812,136.8423932731149,134.63540304474003,136.58273487899717,4300400
2023-05-12,136.4529266357422,136.8702252101099,135.45144967600396,136.11909626597892,3526200
2023-05-15,135.93362426757812,138.07569636003606,135.0712374873107,136.93511527500328,4391800
2023-05-16,132.87353515625,136.2582070980331,132.81789911685698,135.25671594030166,4685400
2023-05-17,132.92916870117188,133.08680884289817,130.304894025151,132.62315637327362,5482000
2023-05-18,133.0126495361328,133.12392162339472,131.65877782638194,132.24298458361358,4791200
2023-05-19,134.56124877929688,135.20109158672474,133.3464813157122,133.40211735991403,5609900
2023-05-22,134.36648559570312,135.99855141200737,133.32790854863754,134.89505622472467,3867300
2023-05-23,132.15951538085938,134.29231975626274,131.9925931195322,133.94920727724914,5121900
2023-05-24,130.88909912109375,132.548983045961,130.69437298884566,132.22442062614508,4143500
2023-05-25,128.54299926757812,130.00814269108162,128.2091689413425,129.85050255779672,6986600
2023-05-26,127.56008911132812,129.68362574436355,127.13353668299429,128.6357664385621,7590300
2023-05-30,126.52149200439453,126.89240833150019,125.41799682936147,125.6405551153554,7671500
2023-05-31,127.93099975585938,128.62647848264643,125.90019960971301,126.68840034367446,12579100
2023-06-01,123.73957061767578,125.4272582119767,121.56968050376739,125.4272582119767,11895600
2023-06-02,126.92023468017578,127.01297084281528,123.79522126304026,123.98996154476247,6661200
2023-06-05,126.91096496582031,128.25555440815728,126.38239431529004,127.04078710198625,4276200
2023-06-06,125.58491516113281,127.54152936752438,124.84308244649597,127.47662537229208,4359900
2023-06-07,126.57714080810547,127.09642937826163,124.4999723779285,125.09344705090015,4645200
2023-06-08,127.6342544555664,127.86608069616062,126.11347488325042,127.04077984562727,4714200
2023-06-09,128.135009765625,129.0715969565463,127.11498266255627,127.56008514117622,4359500
2023-06-12,127.71772003173828,129.51669408501976,126.95733725173754,129.433240026767,4888500
2023-06-13,128.2555389404297,128.40391112088312,127.22622993155247,127.51369218771234,4229100
2023-06-14,126.3267593383789,129.14577453242643,126.18766924473093,128.71920799598638,6128300
2023-06-15,126.011474609375,126.8924115205538,125.61274025519299,126.80895746729028,6614900
2023-06-16,128.5615692138672,128.82121349115258,126.5678690526646,126.7625951858527,14615000
2023-06-20,127.80118560791016,128.8490306666838,126.72550838073992,127.1335248565322,4868800
2023-06-21,126.91096496582031,127.43952146679895,124.8894326746058,126.80896084815052,5828400
