Price,Close,High,Low,Open,Volume
Ticker,DE,DE,DE,DE,DE
Date,,,,,
2023-04-19,381.65301513671875,385.17057945432356,379.08775319808194,384.05310536672846,860000
2023-04-20,379.3112487792969,381.2740937421763,375.08439476357233,379.6610747707624,1336300
2023-04-21,375.7549133300781,379.47649653951066,374.39451499607344,378.8740496706982,2556900
2023-04-24,377.0570068359375,381.54623859586746,375.327388762765,376.35738437635,1132800
2023-04-25,368.7294921875,374.80259235024914,367.9326943292331,374.1223932704975,1688400
2023-04-26,364.00701904296875,367.4857072786118,361.84988242193367,364.3859947112964,1416500
2023-04-27,361.3251953125,363.41433596549666,355.53389494617045,361.8790691981322,2741600
2023-04-28,367.32049560546875,367.7091977119661,360.49920065126554,361.2959984542549,1999300
2023-05-01,371.30450439453125,373.7337446144827,368.6906395455586,369.1959404897477,1184100
2023-05-02,372.93695068359375,375.92979127263334,363.6475383557128,373.14102821499074,1547800
2023-05-03,371.40167236328125,378.9711930374168,371.3239497255041,374.35563671359455,1235400
2023-05-04,363.0158996582031,373.15068166987874,362.7632492127589,371.28504198388356,1382900
2023-05-05,370.30364990234375,371.8972456829878,365.39659663495604,367.39828815682125,1862600
2023-05-08,369.4874572753906,378.2618722343973,368.1270886100045,375.0649836303802,1106500
2023-05-09,370.6437683105469,371.84866200338297,365.71726189280645,367.0484808251454,1478700
2023-05-10,369.6235046386719,375.3273561696643,365.5132193388022,374.7832087098846,1014600
2023-05-11,362.23858642578125,366.32941857953074,359.6927474656738,365.2605469712156,1825100
2023-05-12,363.3948974609375,366.81525686280315,360.7907295243272,365.47431157654944,1330500
2023-05-15,359.73162841796875,364.18201345332653,359.3915288299511,363.80303771569766,1466300
2023-05-16,352.41473388671875,358.40038541193024,352.00663813148367,357.58416424764846,2181300
2023-05-17,357.65216064453125,362.1802676491771,353.79452626495197,354.66904675083606,1843900
2023-05-18,360.0328369140625,360.65473666677735,355.3492841368579,356.94285035901805,2034300
2023-05-19,353.26007080078125,381.87653001316403,351.2389561578022,379.7582398389109,7518400
2023-05-22,350.2964172363281,355.4949969041617,345.7974598930939,349.50934582787994,2936200
2023-05-23,350.27703857421875,352.7645783441159,344.41771198010593,347.16759903494074,2111400
2023-05-24,344.0581359863281,348.537670348489,343.00871726447065,348.1878443386624,1717000
2023-05-25,344.8355407714844,347.2745076418687,340.8807302516459,343.65007026062267,1540000
2023-05-26,347.09954833984375,349.40246330421104,345.2339084728826,346.5942770537524,1412900
2023-05-30,340.705810546875,346.96353584467573,336.634401488572,344.95211778742294,2094800
2023-05-31,336.18743896484375,340.30742108192277,335.76958709051485,338.3446055675019,3384700
2023-06-01,342.5909118652344,345.593449350179,337.0133559112798,339.345450347652,2116800
2023-06-02,360.5672302246094,361.6069520280385,347.5465101747119,349.87857456884456,2855300
2023-06-05,353.3572692871094,360.6935923946575,352.87142125298607,360.6935923946575,1476800
2023-06-06,363.1130676269531,363.86126284482566,351.55958836629105,351.9677137193718,1927600
2023-06-07,371.0129699707031,373.07296072462725,359.6052388849897,363.39487696854593,1928800
2023-06-08,369.9927062988281,373.131295317627,367.83553981162066,370.96440238038446,1317100
2023-06-09,368.146484375,372.51911667905745,366.3974433149013,370.92555054822697,1254800
2023-06-12,376.1727294921875,377.0861262314047,367.2817157875812,367.9521884930452,1527000
2023-06-13,386.96826171875,389.446104670691,378.1841499544891,378.78659681732415,2141700
2023-06-14,387.7553405761719,393.6535433810882,387.03629490738217,388.6784637891966,1900100
2023-06-15,395.0138854980469,396.4520063926866,388.2023160429996,388.88248551658256,1471200
2023-06-16,396.0924377441406,398.34677953847995,394.01299410958416,396.2284597615913,2119900
2023-06-20,396.4325866699219,397.3848298721644,388.6784410947102,390.46635836528844,1700700
2023-06-21,404.7988586425781,406.16895364754987,393.56605454558706,395.4025743353823,1868200
2023-06-22,403.9243469238281,406.53821175816864,400.3193627606676,403.08867287286097,1518000
2023-06-23,393.0024719238281,399.68771571342563,392.63322268713387,399.44479170547515,2033400
2023-06-26,398.58001708984375,404.0798204564419,393.4883391241768,393.4883391241768,1360400
2023-06-27,397.91925048828125,399.85291609756564,389.29058500261124,399.11441762600356,1404900
2023-06-28,393.73126220703125,401.1161286681529,393.3814361993783,398.50226384908245,1676100
2023-06-29,391.46990966796875,395.54416043436333,385.00762502534076,391.52838945921303,1871600
2023-06-30,394.9398498535156,398.26359013881097,393.1171602847728,395.21276546147334,1847900
2023-07-03,396.1972351074219,397.00622540514894,389.6082341576805,392.05474789108695,652600
2023-07-05,394.42327880859375,398.49752978881713,393.5557789503238,395.7293771242149,1398600
2023-07-06,391.0216064453125,394.49154666444474,389.6375151296573,392.7565765548786,1390700
2023-07-07,395.0276184082031,398.0979268139387,389.3256000857947,389.3256000857947,1013900
2023-07-10,396.7918395996094,398.4000935960322,391.7623685640949,392.94178060763653,1005500
2023-07-11,403.33203125,404.0143351496873,400.02780402491646,400.02780402491646,1131200
2023-07-12,397.357177734375,407.4453298009651,397.19146513939296,406.451143467796,1376000
2023-07-13,399.1895751953125,400.8075856371418,394.8521649812077,397.88347683167086,999400
2023-07-14,404.1215515136719,404.45297667284126,398.7314457142102,402.7277335179478,984200
2023-07-17,409.9600830078125,412.70875257496135,404.41402062230827,404.4725004219859,1509100
2023-07-18,420.6427917480469,421.0326669687606,410.0964989652555,410.66184331902707,1575900
2023-07-19,425.13616943359375,426.7346666935182,420.7110100173937,421.3153210453738,1664800
2023-07-20,428.5086669921875,428.87905887621713,424.0445107786153,427.6801635272118,1284900
2023-07-21,425.8769226074219,429.10318676351517,424.29790869967485,427.90432125718866,1195300
2023-07-24,431.393798828125,435.6922426438115,425.2141853542791,425.8964893550833,1301700
2023-07-25,435.0391845703125,438.6163577314197,429.33719571626443,429.88302702623974,1160700
2023-07-26,421.9976501464844,435.40954238582094,420.59407553199037,432.3099941728023,1759500
2023-07-27,417.7771301269531,423.0210362106996,413.72236270809185,422.5239282394271,1977000
2023-07-28,416.3052978515625,419.24891933922146,414.27792911940435,417.9135812650098,1194700
2023-07-31,418.73236083984375,421.939141625751,416.1298910768431,418.63488460327824,1169600
2023-08-01,422.4752502441406,427.6996437933087,419.1320262549516,420.4381246422436,1115800
2023-08-02,419.63885498046875,423.9567818596818,416.2371512432179,419.74608777141657,1077900
2023-08-03,413.2155456542969,418.44969541542076,410.58383595250746,416.41256994435525,1083400
2023-08-04,413.31298828125,419.122208705714,412.6306844153619,417.6309145947932,961200
2023-08-07,420.3990783691406,421.8708891720213,413.4104756833365,414.02451348454633,1009400
2023-08-08,419.57061767578125,420.17492873706016,413.6639202608178,416.19815384458326,1354400
2023-08-09,425.05816650390625,428.2649472409795,421.53950345837245,422.04633823699527,1361300
2023-08-10,423.57666015625,430.30210443568194,423.17702838479516,425.6332690642059,1283900
2023-08-11,424.06396484375,426.33500933597895,421.62720778336427,424.268644108063,1216400
2023-08-14,426.5690002441406,427.3000274342391,423.2062632714586,424.49287826496936,1058500
2023-08-15,420.7597351074219,424.1907083067151,418.72260964312727,422.56294139742704,1576800
2023-08-16,413.2155456542969,424.71702786051907,412.4942750341261,417.1728370088944,1870300
2023-08-17,408.5564880371094,414.65813796214246,405.25223079152437,411.11020498147553,2149200
2023-08-18,386.9765625,402.50360342110383,385.3780650966547,397.3961396305347,4230600
2023-08-21,380.9041748046875,387.9317747573349,375.73823131358995,386.0018522046583,2549100
2023-08-22,375.46533203125,383.14599638410624,374.5296254856681,382.8048443870538,1664400
2023-08-23,384.3058776855469,385.65097251496144,375.42634809471303,375.42634809471303,1582200
2023-08-24,376.8591613769531,382.1810311341666,376.07938117268986,380.51429742501216,1379900
2023-08-25,380.3388366699219,382.12255975820517,376.4497813476641,378.379703931977,1099900
2023-08-28,384.7054748535156,385.9823332226621,381.57668699630386,382.9705049495598,1247000
2023-08-29,393.87750244140625,395.3590403463824,383.32145191352606,384.22794834282615,1875600
2023-08-30,402.8154602050781,405.07677809127335,393.25362705429274,393.65325881616474,1815500
2023-08-31,400.5444030761719,406.7337723007593,400.290970809302,403.5757147489625,1515500
2023-09-01,408.3030700683594,408.79042155560865,404.0923460795875,404.18009552339765,1249300
2023-09-05,403.9461364746094,412.6404998776312,403.39054865410975,410.25246575163555,1474000
2023-09-06,403.8096618652344,405.89551054721045,400.2520023254202,401.69454354129965,1002600
2023-09-07,401.3144836425781,404.92086695583913,395.14459689136993,400.7588957843034,1028800
2023-09-08,389.5497741699219,402.7277469938135,388.9649464664154,401.0902532204536,1837500
