Price,Close,High,Low,Open,Volume
Ticker,CTAS,CTAS,CTAS,CTAS,CTAS
Date,,,,,
2023-04-19,112.39717102050781,113.74545524607503,112.34522101459397,113.35210438746194,1115200
2023-04-20,113.52528381347656,113.98542754767136,111.69706030987221,111.7292223546919,1160000
2023-04-21,113.76771545410156,114.07447792533931,113.18634500475959,113.35457664845399,938400
2023-04-24,113.29520416259766,114.19571121658564,113.03050147454749,113.95326526748677,1456800
2023-04-25,110.5887451171875,112.62972129194395,110.36857100724866,112.62972129194395,1542000
2023-04-26,108.7605209350586,109.70060383959171,108.50323214706341,109.47547709381783,1525600
2023-04-27,111.52882385253906,111.82074345048595,108.85452747267205,109.55958585505095,1340000
2023-04-28,112.75341033935547,113.37684058513608,111.75642476114196,111.75642476114196,1142800
2023-05-01,114.37382507324219,114.4554607928626,112.48870659516392,112.48870659516392,1251600
2023-05-02,113.52279663085938,114.45298931611725,112.48870394126315,114.31939604647862,1410400
2023-05-03,113.30758666992188,114.75234961636095,113.21605318175723,113.92606434646821,1086800
2023-05-04,113.28778076171875,114.6459627486429,112.95380133707263,113.63907937166537,1229200
2023-05-05,115.37576293945312,115.74437318853262,113.55001577997426,113.9384215409554,1229200
2023-05-08,113.8592529296875,115.4376090157696,113.70092658566556,115.09868448971775,1302800
2023-05-09,114.18086242675781,114.69543246675522,112.95132865907645,113.51290360053702,1594000
2023-05-10,117.02338409423828,117.10749614240073,114.50989020586307,114.99972718610077,1554400
2023-05-11,117.32025909423828,117.57259524459784,116.34553776376761,117.19161091776918,1604000
2023-05-12,117.35240936279297,118.34940249542497,116.74630584852001,117.54538162054781,1020800
2023-05-15,116.04124450683594,117.3474689398151,115.7047963050541,117.3474689398151,912400
2023-05-16,115.27433013916016,116.18720370651658,113.79988161306714,115.64541670963754,1145200
2023-05-17,115.12094116210938,116.21193651197339,114.51483766759053,115.8952762951026,1048000
2023-05-18,116.81805419921875,116.93432829209134,114.3738294722975,114.8265517617011,1346800
2023-05-19,116.39254760742188,117.96100600811312,115.97197978919456,117.33510693378541,1108800
