Price,Close,High,Low,Open,Volume
Ticker,AGCO,AGCO,AGCO,AGCO,AGCO
Date,,,,,
2023-04-19,116.2150650024414,117.28832580152935,114.90329947069492,117.28832580152935,306000
2023-04-20,115.62798309326172,116.19671600236465,114.45380970333595,115.07758647355936,382700
2023-04-21,114.12357330322266,115.22435246611299,113.27046700247851,115.22435246611299,518400
2023-04-24,114.96752166748047,115.58212334209966,114.15110881645873,114.15110881645873,352400
2023-04-25,112.80264282226562,114.11440839158496,111.99539816509443,113.90342208384689,362500
2023-04-26,112.38983917236328,113.73829824275742,111.54590798496814,111.61929513132863,616500
2023-04-27,112.82098388671875,113.7474773960806,110.13324079410995,111.82111022699274,625600
2023-04-28,113.69244384765625,113.77499914369122,111.87615035046379,112.31646625840206,469000
2023-05-01,114.32538604736328,115.21518598692204,113.53649168849164,114.16026846065564,582100
2023-05-02,117.37089538574219,122.90232463764988,111.68352367366298,121.92996929942213,1194300
2023-05-03,116.9672622680664,120.99428218002332,116.8113128329761,119.64582311457166,1070800
2023-05-04,112.0871353149414,117.02230568967843,111.56426411724358,116.55447135534338,694500
2023-05-05,116.51777648925781,116.9397490989765,113.16039488823478,113.40806776920694,677900
2023-05-08,116.46273803710938,119.42567941652175,115.62798196955173,118.04051973602701,580400
2023-05-09,116.76544952392578,117.06816624848918,115.17848575460107,115.39864718987445,404600
2023-05-10,116.52696990966797,118.33408850506149,114.62812086243713,118.1506276013868,542500
2023-05-11,113.30716705322266,115.08676701020191,112.72008383003892,114.92164941626997,652300
2023-05-12,112.64514923095703,114.8978654748376,111.98312455102611,114.19906086657119,475800
2023-05-15,113.61058807373047,115.05416683812768,111.96472322520505,112.61755813854741,559200
2023-05-16,110.1441879272461,112.73711366368153,109.564919746732,112.46126766435758,526800
2023-05-17,112.13024139404297,113.50945718986172,110.22692387641526,111.31190724972818,744700
2023-05-18,111.40155029296875,112.17816602465675,109.10045824485358,112.03434640009269,1145000
2023-05-19,109.61821746826172,116.15715036170681,108.93747896745248,115.22712496983601,1117000
2023-05-22,110.04007720947266,111.10433229737264,108.34302595077767,109.4743958948979,913000
2023-05-23,111.3056869506836,112.48499931965517,107.99787152803357,109.30182369414388,740800
2023-05-24,107.52806854248047,110.91258878796187,106.90485492075531,110.04008825455236,683400
2023-05-25,108.91829681396484,109.11005877033627,105.64883409376694,106.90484381937435,668300
2023-05-26,109.64698028564453,110.42359611167234,108.58272517554745,109.67574275105729,492800
2023-05-30,108.08415222167969,109.9250230473512,106.76102037231482,109.39768682985499,627400
2023-05-31,105.73512268066406,108.04580490495353,105.68718767725849,106.90484502532755,513800
2023-06-01,107.01031494140625,108.38138189048192,105.28449384642607,106.47339607406617,1100700
2023-06-02,114.47926330566406,114.95865719947759,107.3458798249283,109.02375845327565,904600
2023-06-05,111.9193115234375,114.71897035424183,111.00845865600374,113.98069959637661,415200
2023-06-06,115.65857696533203,116.13797089552652,111.03721977085603,111.03721977085603,639100
2023-06-07,117.83502960205078,118.41989078256842,114.6902065877748,116.0325037414505,814500
2023-06-08,117.71038818359375,118.22813453143328,116.55984562059781,117.71997811086055,407900
2023-06-09,117.76791381835938,118.1610130345675,116.35849450311127,117.60492163883333,484800
2023-06-12,119.58002471923828,119.72384436321649,116.60778377522948,117.8925560141673,562000
2023-06-13,124.39314270019531,124.88211924389141,120.49086907265907,120.49086907265907,721500
2023-06-14,124.50817108154297,127.06813248031067,123.6836130758398,125.10261477288505,877600
2023-06-15,126.48328399658203,126.55040616451643,124.53694594565441,124.53694594565441,462600
2023-06-16,126.43536376953125,127.19281445169342,124.91089442231717,127.01064239826344,795200
2023-06-20,126.87639617919922,127.02980574424879,124.28767194623836,125.16015775883245,596000
2023-06-21,129.177490234375,130.22258016869216,125.02593685366364,126.18607665490136,706300
2023-06-22,128.14199829101562,130.0020491767926,127.74890636675934,128.93779401173168,473700
2023-06-23,124.4218978881836,126.78050770210412,123.54939747208493,126.54081075020498,939800
2023-06-26,126.32030487060547,127.90229904167602,124.50819633849429,124.50819633849429,446100
2023-06-27,127.09693145751953,127.17363625101154,123.56859873654761,126.65589718236977,559100
2023-06-28,125.21769714355469,127.02980556709427,125.0546903372035,126.7421662905128,460800
2023-06-29,123.92333984375,125.29439956007428,122.12082117032152,124.97801241780157,558600
2023-06-30,126.00390625,127.06816142267455,124.00962562778359,125.11224050989182,520000
2023-07-03,127.21196746826172,127.403736746063,124.86294011461449,125.49574361949828,204900
2023-07-05,124.57528686523438,126.66545179347581,124.5465244027763,126.31070500319942,368900
2023-07-06,123.95210266113281,124.78624348027381,122.22628877275837,123.4439462276397,442700
2023-07-07,125.37109375,126.8572178405341,123.75075457587194,123.76991979927591,477200
2023-07-10,126.46411895751953,127.07774263220112,124.42191066596963,124.67119025476632,506300
2023-07-11,129.07200622558594,129.91574415332875,126.95309342515071,127.7201265749223,571500
2023-07-12,128.14199829101562,131.23889377318525,127.3270373456624,130.62527009611946,500400
