Price,Close,High,Low,Open,Volume
Ticker,CE,CE,CE,CE,CE
Date,,,,,
2023-04-19,104.96749114990234,105.15989494219623,103.10114353776807,104.47685193789849,469800
2023-04-20,102.74520111083984,104.01508528907563,101.91785154959315,103.48596382325465,741500
2023-04-21,100.62871551513672,102.54316037011,99.9071902977628,102.33151913839026,1033800
2023-04-24,101.66771697998047,101.6869544236023,100.48441235454487,100.9750515738459,719200
2023-04-25,96.69401550292969,100.20544020323652,96.0879295352563,100.20544020323652,1026500
2023-04-26,96.64591217041016,97.77148992579465,95.79932509058627,96.54008786796527,869400
2023-04-27,99.48389434814453,99.48389434814453,96.6458909313079,97.5021002158468,1336900
2023-04-28,102.90303802490234,104.40435604241844,99.10616557810715,99.10616557810715,1247200
2023-05-01,101.34359741210938,103.24203345682992,101.06270534669946,102.86428384225455,887000
2023-05-02,98.82526397705078,99.96820079021538,96.70404892293207,99.92945629267926,873900
2023-05-03,97.53703308105469,99.47421353859109,96.62656329104733,98.87369232619928,1078500
2023-05-04,97.97290802001953,98.90275379939186,96.31661953272283,97.28520980995533,1483700
2023-05-05,102.57369995117188,102.61244444454255,99.7841555465353,100.22002555463803,1293200
2023-05-08,102.68025970458984,103.63916203182697,101.9925614788131,103.63916203182697,1568300
2023-05-09,101.25641632080078,102.04097198651264,100.70432022460419,101.44045081611847,1758700
2023-05-10,99.6969985961914,103.7650748481241,96.2100750388552,102.85460500283403,3777900
2023-05-11,98.05038452148438,100.529972950511,97.28519741320522,97.37236697996487,2706200
2023-05-12,97.62422180175781,98.98993034612738,97.01401254445538,98.30223208764939,1338500
2023-05-15,101.91506958007812,102.02161510115559,97.62421438045926,98.39908216403667,1515600
2023-05-16,99.5904541015625,102.03129839997023,99.31925000060136,101.3726640917832,1283100
2023-05-17,102.38967895507812,102.88366207348979,99.94883466895473,100.49124286814715,1029100
2023-05-18,104.13314056396484,104.28811116235866,101.79883449830129,102.35093064901417,1010200
2023-05-19,104.00721740722656,104.87895010198544,102.99020208813877,104.87895010198544,1127000
2023-05-22,105.09204864501953,105.70225788006496,103.46481662847408,103.92974322881176,945500
2023-05-23,104.78208923339844,106.51586659640033,104.02659005181528,104.4818286329633,1054300
2023-05-24,103.54228973388672,105.56663962417409,102.72867015561947,105.52789513094646,1567500
2023-05-25,102.92240142822266,103.56166714678554,100.63652786049913,103.35826408225385,1594100
2023-05-26,104.04597473144531,104.18157679070872,102.44779915897473,103.6585371093679,1144000
2023-05-30,104.60774993896484,104.93706708613361,102.98051797765731,103.91036375701057,1687200
2023-05-31,100.75275421142578,103.90067251323781,99.98757441951005,103.62946842651975,4347300
2023-06-01,102.76742553710938,103.07737412601314,100.20065985944152,100.94647850101941,1097900
2023-06-02,111.0876235961914,111.41694075029098,104.56900764186624,105.0726787348812,2098000
2023-06-05,110.30307006835938,111.70753055645184,109.28605460086983,110.55490563687219,1471100
2023-06-06,111.86248779296875,112.46301641842557,109.2376090578997,109.39258704760105,1414900
2023-06-07,114.07088470458984,114.57455583561283,111.39758060211308,112.18213643764886,1873400
2023-06-08,112.00777435302734,114.65202895005562,110.73892350798731,114.2645913775203,2263600
2023-06-09,110.0609130859375,110.93264583355041,109.29572586246381,110.49678315462273,1918400
2023-06-12,110.77767944335938,112.31773453127646,109.53787760527032,110.2643203576292,1533400
2023-06-13,113.87715911865234,114.97166347661044,111.23290439823944,111.65908648689026,852400
2023-06-14,112.69547271728516,115.04914729129764,112.17243310197604,114.56485217228074,1117200
2023-06-15,113.13134002685547,113.9643282026338,110.53551795600703,111.8237373252744,1238600
2023-06-16,110.4192886352539,113.1894573448277,110.0318510568279,112.62767322559785,2258500
2023-06-20,105.40198516845703,108.21089822374469,103.77475333840987,108.19152228149927,1529600
2023-06-21,105.11141204833984,106.50618439123909,104.16219772923351,104.44308979216501,1423200
2023-06-22,103.76507568359375,104.5496388478855,101.84727103700838,103.13549790340369,1120600
2023-06-23,106.02188873291016,106.82582042043266,101.96349318797166,102.6221348588715,2549600
2023-06-26,107.59101104736328,108.23027679526126,104.29780258767796,104.29780258767796,1250000
2023-06-27,109.5863037109375,110.23525742513145,106.16718120418363,107.74598070060115,922000
2023-06-28,110.3999252319336,110.52583931014921,107.88158454956131,109.14075489074746,940400
2023-06-29,110.53553009033203,111.44599996701619,109.86720040413469,110.16746103891543,1150500
2023-06-30,112.16275024414062,113.13134046251919,110.93263652853598,111.63002266812966,947300
2023-07-03,113.24757385253906,114.71014724561384,111.92060989734702,112.3564725677846,519000
2023-07-05,110.94231414794922,113.49939149469007,110.73891110783985,111.51377877638653,2069000
2023-07-06,108.6370849609375,109.07294761341764,105.94439788397563,108.93734557087906,1937000
2023-07-07,113.2669448852539,114.35176122321998,108.91796939259883,108.91796939259883,1741200
2023-07-10,113.21852111816406,115.37848076808191,112.34678835833718,112.74391393383073,1001800
2023-07-11,114.97166442871094,115.29130099784601,112.7245352522515,113.59626799091194,1312900
2023-07-12,117.99366760253906,118.81696786250755,116.2211456167696,116.23083358870073,1919100
2023-07-13,118.83633422851562,118.923503799598,117.6643409710596,118.2939186904504,1332700
2023-07-14,116.07585144042969,118.58450401823072,115.07820467021122,118.58450401823072,1043700
2023-07-17,117.23817443847656,117.31566343842405,114.71015308581254,115.31068175076891,1028100
2023-07-18,119.74681854248047,120.08583106612014,116.03712323491813,116.03712323491813,1707400
2023-07-19,118.65230560302734,119.90178791206681,118.52639153086324,119.23345827496829,1020600
2023-07-20,118.10990142822266,119.54341090824603,117.37377074429429,119.54341090824603,614700
2023-07-21,117.45126342773438,117.98398366604894,116.12429203856392,117.73215550528539,675400
2023-07-24,118.16800689697266,118.48764344326842,116.67637707068266,117.66434323382286,647300
2023-07-25,120.1052017211914,121.80023480999854,118.23582207623095,119.17535588495957,1046500
2023-07-26,121.1706314086914,121.62586998079446,119.40779755677016,119.60152002881227,687300
2023-07-27,121.90676879882812,124.46384645385913,121.10283712212141,121.84865574886378,1820000
2023-07-28,122.71519470214844,124.94567262088682,122.10157269305373,124.35152749082133,1147300
2023-07-31,122.13079833984375,123.27038531747351,121.33211249683562,122.8223427646726,770100
2023-08-01,122.1113052368164,122.41324514006922,120.04640696115752,120.94249194771109,690700
2023-08-02,120.2996597290039,121.47820782726976,119.19902657749188,120.44576232968365,1091800
2023-08-03,121.17626953125,122.08208931925213,119.3646150930716,119.72499309102848,1304700
2023-08-04,120.72822570800781,123.17298659458491,120.6503107562439,121.64379512879255,1010100
2023-08-07,121.48794555664062,121.74118212876772,119.93926993559052,121.34184296128319,1274900
2023-08-08,122.07234954833984,122.84181628810548,114.37768958177027,116.43284579569305,2971400
2023-08-09,122.96843719482422,124.07880506292815,120.31913581440539,120.38731603679467,1879200
2023-08-10,123.65023040771484,124.41969710779746,122.86128683026334,124.14697623811479,1668500
2023-08-11,122.72492980957031,124.03009613109974,121.67300005631321,123.06583090615736,2171700
2023-08-14,121.06912231445312,122.30610843789134,120.86457422190436,121.81910473981404,1007100
2023-08-15,116.1016845703125,119.34513114838204,115.75104129532731,119.14059047648851,1558600
2023-08-16,113.37446594238281,116.17960465579768,113.20888646332179,115.40040317317035,1385800
2023-08-17,114.86470031738281,116.24778913028072,113.34525105426044,114.22185182539276,1746900
2023-08-18,114.64067077636719,114.91339909706697,112.92642306134711,113.58874840658707,1053600
2023-08-21,114.94261932373047,115.72182081198464,113.9783466140512,115.28352043928462,1013500
2023-08-22,114.39717102050781,116.39388924782158,114.00757398881571,115.9653235956558,918900
2023-08-23,114.45561218261719,114.95235060852589,113.73484135291027,114.43612787311875,684500
2023-08-24,114.53352355957031,115.13741080673549,113.2965374640758,113.64718071325731,982000
2023-08-25,115.13742065429688,115.99454454166792,113.88095014244651,115.55624415824701,1098900
2023-08-28,118.38086700439453,118.5367043330713,115.7023465024213,115.7023465024213,1182300
2023-08-29,119.66655731201172,119.7834408825808,115.44910322033915,115.44910322033915,1411000
2023-08-30,122.04313659667969,123.2216847207939,120.06589522881059,120.12434072901651,1942700
2023-08-31,123.07556915283203,123.71841013868698,122.0236394329752,122.04312374135384,1475800
2023-09-01,125.5495376586914,125.90993047352802,124.05931507849184,124.15671432431772,988400
2023-09-05,123.06582641601562,125.6079936091775,122.51064252723397,125.5398059612614,1299500
2023-09-06,123.63076782226562,125.19891300422115,122.61779916699602,123.28012454039971,1365600
2023-09-07,122.12105560302734,123.76713062804971,121.19575146616012,122.67623957136516,1586100
2023-09-08,121.31262969970703,123.46518525171221,120.58212411925376,122.0431352801603,1228600
2023-09-11,122.71519470214844,124.02036852971571,122.25741001854843,122.64701447891568,897900
2023-09-12,122.71519470214844,123.78660139484315,121.6243111304245,122.3742935859847,1090200
2023-09-13,120.94249725341797,122.45221169808559,119.91005178583869,122.35481244415888,1557100
2023-09-14,125.53007507324219,125.55929410547814,121.87753999092931,123.20219061359433,1099900
2023-09-15,124.9067153930664,127.12745109505727,124.5171035124351,125.48137619705228,1212800
2023-09-18,125.64695739746094,125.73461449849094,123.67946567533397,124.97488989854997,987800
2023-09-19,124.96515655517578,126.98134421200724,124.30283120386945,124.66320919797857,928500
2023-09-20,124.6632080078125,127.6436757757798,124.27360355233652,125.5203318649901,787900
2023-09-21,122.0918197631836,123.65997219023161,122.07234288587325,123.65997219023161,1111300
2023-09-22,120.67951965332031,123.95218514725413,120.63081631035811,122.48143187661982,731900
2023-09-25,120.6600341796875,121.48794641553725,119.45226708296161,120.08537337992865,724400
2023-09-26,116.9977798461914,120.09512389471512,116.96855338000944,119.1405933054598,1102500
2023-09-27,120.09510803222656,120.92301278526985,117.0172412699366,117.9912486102431,995300
2023-09-28,123.10479736328125,124.28334545112911,119.53019191116168,119.91005421091897,970000
2023-09-29,122.25739288330078,124.8872170488759,122.13077460963986,123.64048889530812,875900
2023-10-02,118.2445068359375,122.66650158506278,117.6893228823627,121.75093219699349,1011500
2023-10-03,117.8159408569336,119.98798075111195,116.70557295279724,116.94907481653043,1234900
2023-10-04,118.67306518554688,119.44253196954959,116.9782942883352,119.44253196954959,1002200
2023-10-05,117.173095703125,118.9555236356915,115.54649766264565,117.88411695895161,727800
2023-10-06,117.20230102539062,118.9360328427381,115.1958409199927,116.6373750039152,733900
2023-10-09,117.82567596435547,118.517220324262,114.630932892246,116.18934324070345,715600
2023-10-10,119.85162353515625,121.58535566273362,118.1665873229869,118.62437202812892,752400
2023-10-11,120.86457824707031,121.43924649410486,119.40356710418219,119.5301928257948,562800
2023-10-12,117.6406021118164,121.52688921119305,116.39387393976176,121.52688921119305,625100
2023-10-13,116.34517669677734,119.54966181715324,116.12115916438987,118.40033283000044,751500
2023-10-16,117.3191909790039,119.39383154325621,116.39388690076314,118.11787676760666,679800
2023-10-17,119.03343963623047,119.90030559988024,116.02376043389089,116.02376043389089,590900
2023-10-18,116.17960357666016,117.34841693637499,115.24455734754041,116.95881248313671,664700
2023-10-19,113.61797332763672,116.99778045137043,113.41343264982841,115.64391065700552,685400
2023-10-20,112.22513580322266,114.4945748688498,112.12773654771615,113.59848239736412,733300
2023-10-23,110.16024017333984,112.56603974338456,110.11154425990563,111.19269311471186,713600
2023-10-24,113.15044403076172,113.96861415544133,110.25764070639791,111.00763060661149,769400
2023-10-25,110.00440216064453,113.29654461796174,109.79011933582686,112.46863978387374,706600
2023-10-26,113.56925201416016,114.17313922768936,110.23814876356174,110.23814876356174,917700
2023-10-27,111.21753692626953,114.40218005411425,110.71779083447491,113.92203595272586,626500
2023-10-30,111.9818344116211,113.99061201695346,109.89467128353863,111.89364789503928,953700
2023-10-31,112.20722198486328,112.90294308690024,111.68788140700248,112.65797055198715,805200
2023-11-01,110.7471694946289,111.43309701107877,108.53262337766223,111.43309701107877,906600
2023-11-02,113.24589538574219,113.80443242805784,112.01123180105623,112.19741330715077,849200
2023-11-03,118.52751159667969,119.60538926602943,114.10820492878035,114.6471475014395,1116300
2023-11-06,117.61620330810547,119.46819493291441,116.93028325297915,118.62548887892042,975600
2023-11-07,114.22578430175781,117.6945960205847,111.7564646333557,111.7564646333557,1283000
2023-11-08,115.61723327636719,115.72502178774799,113.18710996297978,113.27529648539952,787400
2023-11-09,114.04940795898438,117.18505328359494,113.58885841656416,116.84209324433569,725600
2023-11-10,116.12678527832031,116.41095432262804,113.43208733081474,114.76473855020407,673400
2023-11-13,115.48004913330078,116.83230228336235,114.91171106953485,115.08809159015296,911500
